developer,issue_opened,issue_closed,pr_opened,pr_closed,pr_merged,commits
634,8,1,0,0,0,3
635,1,0,0,0,0,0
636,4,1,0,0,0,4
637,1,0,0,0,0,0
638,3,3,0,0,0,0
639,1,0,0,0,0,0
640,1,0,0,0,0,0
641,2,0,0,0,0,0
642,4,0,0,0,0,0
643,3,0,0,0,0,1
644,4,0,0,0,0,2
645,1,0,0,0,0,0
646,12,4,0,0,0,2
647,5,0,0,0,0,0
648,1,0,0,0,0,0
649,3,1,0,0,0,0
650,7,0,0,0,0,3
651,1,0,0,0,0,1
652,1,0,0,0,0,0
653,4,1,0,0,0,1
654,1,0,0,0,0,0
655,4,2,0,0,0,0
656,8,0,0,0,0,0
657,1,0,0,0,0,0
658,21,11,0,0,0,17
659,1,0,0,0,0,0
660,7,3,0,0,0,0
661,1,0,0,0,0,0
662,4,1,0,0,0,0
663,1,0,0,0,0,1
664,2,1,0,0,0,0
665,1,1,0,0,0,0
666,1,0,0,0,0,0
667,1,0,0,0,0,0
668,1,1,0,0,0,0
669,5,1,0,0,0,1
670,1,0,0,0,0,0
671,1,0,0,0,0,0
672,2,1,0,0,0,1
673,1,0,0,0,0,0
674,1,0,0,0,0,0
675,1,0,0,0,0,1
676,1,0,0,0,0,0
677,1,0,0,0,0,1
678,4,1,0,0,0,0
679,1,0,0,0,0,2
680,3,0,0,0,0,4
681,9,5,0,0,0,7
682,1,0,0,0,0,0
683,1,0,0,0,0,4
684,4,0,0,0,0,1
685,1,0,0,0,0,0
686,2,1,0,0,0,0
687,2,0,0,0,0,0
688,1,0,0,0,0,1
689,8,2,0,0,0,4
690,1,1,0,0,0,0
691,2,0,0,0,0,2
692,1,0,0,0,0,0
693,3,3,0,0,0,4
694,1,0,0,0,0,0
695,2,0,0,0,0,1
696,1,0,0,0,0,0
697,1,0,0,0,0,0
698,1,0,0,0,0,0
699,1,0,0,0,0,1
700,1,0,0,0,0,0
701,1,0,0,0,0,0
702,3,1,0,0,0,1
703,1,0,0,0,0,1
704,5,1,0,0,0,3
705,1,0,0,0,0,1
706,1,1,0,0,0,0
707,1,1,0,0,0,0
708,1,0,0,0,0,1
709,1,0,0,0,0,1
710,1,1,0,0,0,0
711,1,0,0,0,0,0
712,1,0,0,0,0,1
713,4,1,0,0,0,1
714,1,0,0,0,0,0
715,1,0,0,0,0,0
716,1,1,0,0,0,0
717,1,1,0,0,0,0
718,2,0,0,0,0,5
719,1,0,0,0,0,1
720,1,1,0,0,0,0
721,2,1,0,0,0,0
722,6,2,0,0,0,0
723,1,0,0,0,0,1
724,1,0,0,0,0,0
725,8,5,0,0,0,1
726,12,3,0,0,0,0
727,10,2,0,0,0,1
728,4,0,0,0,0,0
729,1,0,0,0,0,1
730,1,0,0,0,0,0
731,2,1,0,0,0,0
732,1,1,0,0,0,0
733,1,0,0,0,0,3
734,7,3,0,0,0,13
735,1,0,0,0,0,0
736,1,0,0,0,0,0
737,3,2,0,0,0,0
738,2,0,0,0,0,0
739,2,1,0,0,0,14
740,1,0,0,0,0,0
741,1,0,0,0,0,0
742,1,1,0,0,0,0
743,1,1,0,0,0,0
744,1,1,0,0,0,0
745,1,1,0,0,0,0
746,1,0,0,0,0,0
747,1,0,0,0,0,0
748,2,0,0,0,0,0
749,1,0,0,0,0,0
750,1,0,0,0,0,1
751,1,0,0,0,0,2
752,1,0,0,0,0,0
753,1,0,0,0,0,0
754,2,1,0,0,0,0
755,1,0,0,0,0,0
756,1,1,0,0,0,0
757,1,0,0,0,0,0
758,1,0,0,0,0,0
759,1,0,0,0,0,0
760,1,0,0,0,0,0
761,3,0,0,0,0,2
762,1,0,0,0,0,0
763,1,0,0,0,0,0
764,1,0,0,0,0,0
765,1,0,0,0,0,0
766,1,0,0,0,0,0
767,1,0,0,0,0,0
768,1,0,0,0,0,7
769,4,1,0,0,0,2
770,2,2,0,0,0,0
771,1,0,0,0,0,0
772,1,0,0,0,0,1
773,1,0,0,0,0,0
774,1,1,0,0,0,0
775,1,1,0,0,0,0
776,1,0,0,0,0,0
777,1,0,0,0,0,0
778,2,1,0,0,0,2
779,1,0,0,0,0,0
780,1,0,0,0,0,0
781,1,0,0,0,0,1
782,4,2,0,0,0,0
783,2,2,0,0,0,0
784,2,0,0,0,0,0
785,1,1,0,0,0,0
786,3,0,0,0,0,0
787,1,0,0,0,0,1
788,0,15,0,0,0,139
789,2,0,0,0,0,0
790,1,0,0,0,0,0
791,3,1,0,0,0,0
792,1,0,0,0,0,0
793,2,0,0,0,0,1
794,4,2,0,0,0,0
795,1,1,0,0,0,0
796,1,0,0,0,0,0
797,1,0,0,0,0,0
798,1,1,0,0,0,1
799,2,2,0,0,0,1
800,2,1,0,0,0,0
801,1,1,0,0,0,0
802,1,0,0,0,0,1
803,4,2,0,0,0,0
804,10,25,0,0,0,128
805,1,0,0,0,0,0
806,6,3,0,0,0,0
807,2,2,0,0,0,0
808,1,0,0,0,0,0
809,5,0,0,0,0,0
810,1,0,0,0,0,0
811,1,0,0,0,0,0
812,2,0,0,0,0,0
813,1,0,0,0,0,0
814,2,2,0,0,0,0
815,3,0,0,0,0,2
816,1,0,0,0,0,0
817,2,0,0,0,0,0
818,1,0,0,0,0,0
819,2,0,0,0,0,0
820,1,1,0,0,0,81
821,4,0,0,0,0,2
822,5,0,0,0,0,1
823,1,0,0,0,0,0
824,1,0,0,0,0,0
825,1,0,0,0,0,0
826,2,1,0,0,0,0
827,1,1,0,0,0,0
828,1,0,0,0,0,2
829,1,0,0,0,0,0
830,4,1,0,0,0,3
831,1,1,0,0,0,0
832,1,1,0,0,0,0
833,3,1,0,0,0,1
834,1,0,0,0,0,0
835,2,0,0,0,0,0
836,1,0,0,0,0,0
837,2,1,0,0,0,1
838,1,0,0,0,0,0
839,1,0,0,0,0,1
840,1,1,0,0,0,0
841,1,0,0,0,0,0
842,1,0,0,0,0,0
843,1,0,0,0,0,0
844,1,0,0,0,0,0
845,1,1,0,0,0,0
846,1,0,0,0,0,0
847,1,0,0,0,0,0
848,1,1,0,0,0,0
849,2,0,0,0,0,1
850,1,1,0,0,0,0
851,5,2,0,0,0,0
852,1,0,0,0,0,0
853,1,0,0,0,0,0
854,7,3,0,0,0,0
855,1,1,0,0,0,0
856,1,1,0,0,0,0
857,1,0,0,0,0,0
858,1,0,0,0,0,0
859,1,1,0,0,0,0
860,1,0,0,0,0,0
861,1,0,0,0,0,0
862,1,0,0,0,0,0
863,1,1,0,0,0,0
864,1,1,0,0,0,0
865,2,0,0,0,0,0
866,2,0,0,0,0,1
867,1,1,0,0,0,0
868,1,0,0,0,0,0
869,1,0,0,0,0,1
870,1,0,0,0,0,0
871,8,1,0,0,0,3
872,1,0,0,0,0,0
873,0,2,0,0,0,0
874,1,0,0,0,0,0
875,3,1,0,0,0,1
876,2,0,0,0,0,0
877,1,1,0,0,0,0
878,3,1,0,0,0,0
879,1,0,0,0,0,0
880,1,0,0,0,0,0
881,1,1,0,0,0,2
882,1,1,0,0,0,0
883,1,0,0,0,0,0
884,1,0,0,0,0,0
885,1,0,0,0,0,1
886,1,0,0,0,0,0
887,1,0,0,0,0,0
888,1,0,0,0,0,0
889,1,0,0,0,0,0
890,1,0,0,0,0,0
891,1,0,0,0,0,0
892,5,1,0,0,0,0
893,1,0,0,0,0,0
894,1,0,0,0,0,1
895,13,3,0,0,0,1
896,1,0,0,0,0,0
897,1,0,0,0,0,0
898,1,0,0,0,0,0
899,1,0,0,0,0,0
900,1,0,0,0,0,0
901,1,1,0,0,0,0
902,1,0,0,0,0,0
903,3,0,0,0,0,2
904,2,0,0,0,0,0
905,1,0,0,0,0,0
906,1,0,0,0,0,0
907,2,0,0,0,0,0
908,1,0,0,0,0,0
909,1,1,0,0,0,0
910,1,0,0,0,0,0
911,1,0,0,0,0,0
912,1,0,0,0,0,0
913,1,0,0,0,0,0
914,1,0,0,0,0,0
915,5,2,0,0,0,0
916,6,0,0,0,0,0
917,2,1,0,0,0,1
918,1,12,0,0,0,103
919,1,0,0,0,0,0
920,2,0,0,0,0,1
921,2,1,0,0,0,0
922,1,0,0,0,0,0
923,3,2,0,0,0,9
924,1,0,0,0,0,0
925,1,1,0,0,0,0
926,2,0,0,0,0,0
927,2,0,0,0,0,11
928,2,0,0,0,0,0
929,1,0,0,0,0,0
930,2,0,0,0,0,0
