developer,issue_opened,issue_closed,pr_opened,pr_closed,pr_merged,commits
307,2,2,0,0,0,0
308,1,0,0,0,0,0
309,2,0,0,0,0,0
310,1,0,0,0,0,0
311,1,0,0,0,0,0
312,3,0,0,0,0,0
313,1,0,0,0,0,0
314,92,17,0,0,0,165
315,1,0,0,0,0,0
316,3,0,0,0,0,0
317,1,0,0,0,0,0
318,1,0,0,0,0,0
319,1,0,0,0,0,0
320,5,0,0,0,0,0
321,3,0,0,0,0,1
322,1,0,0,0,0,0
323,1,0,0,0,0,0
324,1,0,0,0,0,0
325,1,1,0,0,0,0
326,1,0,0,0,0,0
327,1,0,0,0,0,0
328,1,0,0,0,0,0
329,6,0,0,0,0,97
330,1,0,0,0,0,0
331,1,0,0,0,0,3
332,9,2,0,0,0,2
333,1,1,0,0,0,0
334,1,1,0,0,0,0
335,3,0,0,0,0,1
336,1,0,0,0,0,0
337,2,0,0,0,0,0
338,5,2,0,0,0,20
339,1,0,0,0,0,0
340,2,1,0,0,0,1
341,1,0,0,0,0,0
342,3,2,0,0,0,1
343,1,0,0,0,0,2
344,1,0,0,0,0,0
345,1,0,0,0,0,1
346,1,0,0,0,0,0
347,9,3,0,0,0,0
348,1,0,0,0,0,0
349,8,2,0,0,0,0
350,2,0,0,0,0,2
351,1,0,0,0,0,1
352,1,0,0,0,0,0
353,1,0,0,0,0,0
354,1,1,0,0,0,0
355,1,0,0,0,0,0
356,1,1,0,0,0,0
357,2,0,0,0,0,0
358,7,1,0,0,0,0
359,1,0,0,0,0,0
360,3,1,0,0,0,0
361,1,0,0,0,0,0
362,1,0,0,0,0,0
363,1,0,0,0,0,0
364,1,1,0,0,0,0
365,1,0,0,0,0,0
366,1,0,0,0,0,0
367,1,0,0,0,0,0
368,2,0,0,0,0,0
369,1,0,0,0,0,0
370,1,0,0,0,0,0
371,1,1,0,0,0,0
372,1,0,0,0,0,0
373,1,0,0,0,0,0
374,1,0,0,0,0,0
375,1,0,0,0,0,0
376,1,0,0,0,0,0
377,7,0,0,0,0,44
378,1,0,0,0,0,0
379,1,0,0,0,0,0
380,1,0,0,0,0,0
381,1,0,0,0,0,2
382,1,0,0,0,0,0
383,1,0,0,0,0,0
384,1,0,0,0,0,0
385,1,0,0,0,0,0
386,1,1,0,0,0,0
387,2,0,0,0,0,0
388,3,2,0,0,0,0
389,1,0,0,0,0,0
390,1,0,0,0,0,0
391,1,0,0,0,0,0
392,1,0,0,0,0,0
393,1,0,0,0,0,1
394,1,0,0,0,0,1
395,1,0,0,0,0,0
396,1,0,0,0,0,0
397,2,1,0,0,0,0
398,1,0,0,0,0,0
399,1,0,0,0,0,0
400,1,0,0,0,0,1
401,4,2,0,0,0,0
402,1,0,0,0,0,0
403,1,0,0,0,0,1
404,2,0,0,0,0,2
405,17,9,0,0,0,0
406,1,0,0,0,0,0
407,1,0,0,0,0,0
408,1,1,0,0,0,0
409,1,0,0,0,0,0
410,2,0,0,0,0,0
411,3,0,0,0,0,8
412,1,0,0,0,0,1
413,1,0,0,0,0,0
414,1,0,0,0,0,0
415,2,0,0,0,0,0
416,1,0,0,0,0,0
417,1,0,0,0,0,0
418,1,0,0,0,0,0
419,2,0,0,0,0,0
420,2,0,0,0,0,0
421,1,0,0,0,0,0
422,1,0,0,0,0,0
423,1,0,0,0,0,0
424,1,0,0,0,0,0
425,1,0,0,0,0,0
426,1,0,0,0,0,0
427,3,0,0,0,0,3
428,2,1,0,0,0,0
429,1,0,0,0,0,0
430,1,0,0,0,0,0
431,1,0,0,0,0,0
432,1,1,0,0,0,0
433,1,0,0,0,0,1
434,1,0,0,0,0,0
435,2,0,0,0,0,0
