developer,issue_opened,issue_closed,pr_opened,pr_closed,pr_merged,commits
272,0,0,0,0,0,26
273,0,0,0,0,0,3
274,0,0,0,0,0,33
275,0,0,0,0,0,81
276,0,0,0,0,0,1
277,0,0,0,0,0,1
278,0,0,0,0,0,1
279,0,0,0,0,0,53
280,0,0,0,0,0,24
281,0,0,0,0,0,1
282,0,0,0,0,0,1
283,0,0,0,0,0,42
284,0,0,0,0,0,6
285,0,0,0,0,0,1
286,0,0,0,0,0,1
287,0,0,0,0,0,377
288,0,0,0,0,0,1
289,0,0,0,0,0,1
290,0,0,0,0,0,1
291,0,0,0,0,0,1
292,0,0,0,0,0,1
293,0,0,0,0,0,1
294,0,0,0,0,0,4
295,0,0,0,0,0,2
296,0,0,0,0,0,2
297,0,0,0,0,0,23
298,0,0,0,0,0,1
299,0,0,0,0,0,1
300,0,0,0,0,0,3
301,0,0,0,0,0,1
302,0,0,0,0,0,1
303,0,0,0,0,0,1
304,0,0,0,0,0,2
305,0,0,0,0,0,1
306,0,0,0,0,0,7
307,0,0,0,0,0,1
308,0,0,0,0,0,1
309,0,0,0,0,0,1
310,0,0,0,0,0,1
311,0,0,0,0,0,4
312,0,0,0,0,0,1
313,0,0,0,0,0,1
314,0,0,0,0,0,1
315,0,0,0,0,0,1
316,0,0,0,0,0,2
317,0,0,0,0,0,2
318,0,0,0,0,0,75
319,0,0,0,0,0,1
320,0,0,0,0,0,2
321,0,0,0,0,0,1
322,0,0,0,0,0,1
323,0,0,0,0,0,1
324,0,0,0,0,0,1
325,0,0,0,0,0,1
326,0,0,0,0,0,1
327,0,0,0,0,0,4
328,0,0,0,0,0,1
329,0,0,0,0,0,3
330,0,0,0,0,0,3
331,0,0,0,0,0,1
332,0,0,0,0,0,1
333,0,0,0,0,0,1
334,0,0,0,0,0,1
335,0,0,0,0,0,2
336,0,0,0,0,0,2
337,0,0,0,0,0,1
338,0,0,0,0,0,1
339,0,0,0,0,0,3
340,0,0,0,0,0,1
341,0,0,0,0,0,4
342,0,0,0,0,0,1
343,0,0,0,0,0,3
344,0,0,0,0,0,1
345,0,0,0,0,0,1
346,0,0,0,0,0,1
347,0,0,0,0,0,1
348,0,0,0,0,0,1
349,0,0,0,0,0,1
350,0,0,0,0,0,1
351,0,0,0,0,0,7
352,0,0,0,0,0,1
353,0,0,0,0,0,1
354,0,0,0,0,0,2
355,0,0,0,0,0,2
356,0,0,0,0,0,1
357,0,0,0,0,0,1
358,0,0,0,0,0,1
359,0,0,0,0,0,3
360,0,0,0,0,0,1
361,0,0,0,0,0,2
362,0,0,0,0,0,1
363,0,0,0,0,0,3
364,0,0,0,0,0,1
365,0,0,0,0,0,2
366,0,0,0,0,0,1
367,0,0,0,0,0,6
368,0,0,0,0,0,1
369,0,0,0,0,0,1
370,0,0,0,0,0,1
371,0,0,0,0,0,4
372,0,0,0,0,0,1
373,0,0,0,0,0,1
374,0,0,0,0,0,1
375,0,0,0,0,0,1
376,0,0,0,0,0,1
377,0,0,0,0,0,3
378,0,0,0,0,0,1
379,0,0,0,0,0,1
380,0,0,0,0,0,1
381,0,0,0,0,0,2
382,0,0,0,0,0,1
383,0,0,0,0,0,1
384,0,0,0,0,0,1
385,0,0,0,0,0,1
386,0,0,0,0,0,1
387,0,0,0,0,0,1
388,0,0,0,0,0,1
389,0,0,0,0,0,1
390,0,0,0,0,0,3
391,0,0,0,0,0,1
392,0,0,0,0,0,4
393,0,0,0,0,0,2
394,0,0,0,0,0,1
395,0,0,0,0,0,3
396,0,0,0,0,0,1
397,0,0,0,0,0,1
398,0,0,0,0,0,4
399,0,0,0,0,0,1
400,0,0,0,0,0,1
401,0,0,0,0,0,3
402,0,0,0,0,0,1
403,0,0,0,0,0,1
404,0,0,0,0,0,2
405,0,0,0,0,0,8
406,0,0,0,0,0,1
407,0,0,0,0,0,2
408,0,0,0,0,0,2
409,0,0,0,0,0,1
410,0,0,0,0,0,4
411,0,0,0,0,0,1
412,0,0,0,0,0,5
413,0,0,0,0,0,4
414,0,0,0,0,0,1
415,0,0,0,0,0,1
416,0,0,0,0,0,1
417,0,0,0,0,0,3
418,0,0,0,0,0,4
419,0,0,0,0,0,1
420,0,0,0,0,0,1
421,0,0,0,0,0,1
422,0,0,0,0,0,1
423,0,0,0,0,0,1
424,0,0,0,0,0,1
425,0,0,0,0,0,3
426,0,0,0,0,0,1
427,0,0,0,0,0,1
428,0,0,0,0,0,4
429,0,0,0,0,0,2
430,0,0,0,0,0,1
431,0,0,0,0,0,1
432,0,0,0,0,0,1
433,0,0,0,0,0,4
434,0,0,0,0,0,1
435,0,0,0,0,0,1
436,0,0,0,0,0,1
437,0,0,0,0,0,1
438,0,0,0,0,0,2
439,0,0,0,0,0,17
440,0,0,0,0,0,1
441,0,0,0,0,0,1
442,0,0,0,0,0,10
443,0,0,0,0,0,2
444,0,0,0,0,0,1
445,0,0,0,0,0,1
446,0,0,0,0,0,1
447,0,0,0,0,0,3
448,0,0,0,0,0,2
